file_name,file_path,class_name,class_index
flower1196.png,data/train_set/flower/flower1196.png,flower,4
flower139.png,data/train_set/flower/flower139.png,flower,4
flower1768.png,data/train_set/flower/flower1768.png,flower,4
flower1284.png,data/train_set/flower/flower1284.png,flower,4
flower936.png,data/train_set/flower/flower936.png,flower,4
flower1001.png,data/train_set/flower/flower1001.png,flower,4
flower494.png,data/train_set/flower/flower494.png,flower,4
flower1706.png,data/train_set/flower/flower1706.png,flower,4
flower1285.png,data/train_set/flower/flower1285.png,flower,4
flower1204.png,data/train_set/flower/flower1204.png,flower,4
flower696.png,data/train_set/flower/flower696.png,flower,4
flower518.png,data/train_set/flower/flower518.png,flower,4
flower472.png,data/train_set/flower/flower472.png,flower,4
flower384.png,data/train_set/flower/flower384.png,flower,4
flower871.png,data/train_set/flower/flower871.png,flower,4
flower41.png,data/train_set/flower/flower41.png,flower,4
flower1755.png,data/train_set/flower/flower1755.png,flower,4
flower2192.png,data/train_set/flower/flower2192.png,flower,4
flower1752.png,data/train_set/flower/flower1752.png,flower,4
flower1097.png,data/train_set/flower/flower1097.png,flower,4
flower746.png,data/train_set/flower/flower746.png,flower,4
flower1915.png,data/train_set/flower/flower1915.png,flower,4
flower763.png,data/train_set/flower/flower763.png,flower,4
flower857.png,data/train_set/flower/flower857.png,flower,4
flower64.png,data/train_set/flower/flower64.png,flower,4
flower964.png,data/train_set/flower/flower964.png,flower,4
flower135.png,data/train_set/flower/flower135.png,flower,4
flower201.png,data/train_set/flower/flower201.png,flower,4
flower131.png,data/train_set/flower/flower131.png,flower,4
flower1352.png,data/train_set/flower/flower1352.png,flower,4
flower1123.png,data/train_set/flower/flower1123.png,flower,4
flower1182.png,data/train_set/flower/flower1182.png,flower,4
flower1648.png,data/train_set/flower/flower1648.png,flower,4
flower1088.png,data/train_set/flower/flower1088.png,flower,4
flower200.png,data/train_set/flower/flower200.png,flower,4
flower70.png,data/train_set/flower/flower70.png,flower,4
flower1951.png,data/train_set/flower/flower1951.png,flower,4
flower1777.png,data/train_set/flower/flower1777.png,flower,4
flower2369.png,data/train_set/flower/flower2369.png,flower,4
flower651.png,data/train_set/flower/flower651.png,flower,4
flower379.png,data/train_set/flower/flower379.png,flower,4
flower1969.png,data/train_set/flower/flower1969.png,flower,4
flower1909.png,data/train_set/flower/flower1909.png,flower,4
flower1359.png,data/train_set/flower/flower1359.png,flower,4
flower613.png,data/train_set/flower/flower613.png,flower,4
flower2302.png,data/train_set/flower/flower2302.png,flower,4
flower2015.png,data/train_set/flower/flower2015.png,flower,4
flower653.png,data/train_set/flower/flower653.png,flower,4
flower1107.png,data/train_set/flower/flower1107.png,flower,4
flower2373.png,data/train_set/flower/flower2373.png,flower,4
flower164.png,data/train_set/flower/flower164.png,flower,4
flower182.png,data/train_set/flower/flower182.png,flower,4
flower1151.png,data/train_set/flower/flower1151.png,flower,4
flower735.png,data/train_set/flower/flower735.png,flower,4
flower1012.png,data/train_set/flower/flower1012.png,flower,4
flower923.png,data/train_set/flower/flower923.png,flower,4
flower566.png,data/train_set/flower/flower566.png,flower,4
flower2050.png,data/train_set/flower/flower2050.png,flower,4
flower413.png,data/train_set/flower/flower413.png,flower,4
flower568.png,data/train_set/flower/flower568.png,flower,4
flower913.png,data/train_set/flower/flower913.png,flower,4
flower157.png,data/train_set/flower/flower157.png,flower,4
flower2018.png,data/train_set/flower/flower2018.png,flower,4
flower1588.png,data/train_set/flower/flower1588.png,flower,4
flower2030.png,data/train_set/flower/flower2030.png,flower,4
flower773.png,data/train_set/flower/flower773.png,flower,4
flower1736.png,data/train_set/flower/flower1736.png,flower,4
flower363.png,data/train_set/flower/flower363.png,flower,4
flower625.png,data/train_set/flower/flower625.png,flower,4
flower447.png,data/train_set/flower/flower447.png,flower,4
flower2077.png,data/train_set/flower/flower2077.png,flower,4
flower766.png,data/train_set/flower/flower766.png,flower,4
flower1800.png,data/train_set/flower/flower1800.png,flower,4
flower1326.png,data/train_set/flower/flower1326.png,flower,4
flower288.png,data/train_set/flower/flower288.png,flower,4
flower432.png,data/train_set/flower/flower432.png,flower,4
flower487.png,data/train_set/flower/flower487.png,flower,4
flower1173.png,data/train_set/flower/flower1173.png,flower,4
flower302.png,data/train_set/flower/flower302.png,flower,4
flower190.png,data/train_set/flower/flower190.png,flower,4
flower1259.png,data/train_set/flower/flower1259.png,flower,4
flower1470.png,data/train_set/flower/flower1470.png,flower,4
flower793.png,data/train_set/flower/flower793.png,flower,4
flower1649.png,data/train_set/flower/flower1649.png,flower,4
flower2075.png,data/train_set/flower/flower2075.png,flower,4
flower1276.png,data/train_set/flower/flower1276.png,flower,4
flower552.png,data/train_set/flower/flower552.png,flower,4
flower2216.png,data/train_set/flower/flower2216.png,flower,4
flower2328.png,data/train_set/flower/flower2328.png,flower,4
flower2260.png,data/train_set/flower/flower2260.png,flower,4
flower1699.png,data/train_set/flower/flower1699.png,flower,4
flower2207.png,data/train_set/flower/flower2207.png,flower,4
flower1502.png,data/train_set/flower/flower1502.png,flower,4
flower1933.png,data/train_set/flower/flower1933.png,flower,4
flower156.png,data/train_set/flower/flower156.png,flower,4
flower918.png,data/train_set/flower/flower918.png,flower,4
flower533.png,data/train_set/flower/flower533.png,flower,4
flower697.png,data/train_set/flower/flower697.png,flower,4
flower1479.png,data/train_set/flower/flower1479.png,flower,4
flower630.png,data/train_set/flower/flower630.png,flower,4
flower1030.png,data/train_set/flower/flower1030.png,flower,4
flower75.png,data/train_set/flower/flower75.png,flower,4
flower1331.png,data/train_set/flower/flower1331.png,flower,4
flower229.png,data/train_set/flower/flower229.png,flower,4
flower1784.png,data/train_set/flower/flower1784.png,flower,4
flower1417.png,data/train_set/flower/flower1417.png,flower,4
flower153.png,data/train_set/flower/flower153.png,flower,4
flower209.png,data/train_set/flower/flower209.png,flower,4
flower676.png,data/train_set/flower/flower676.png,flower,4
flower1619.png,data/train_set/flower/flower1619.png,flower,4
flower1569.png,data/train_set/flower/flower1569.png,flower,4
flower1566.png,data/train_set/flower/flower1566.png,flower,4
flower1006.png,data/train_set/flower/flower1006.png,flower,4
flower1336.png,data/train_set/flower/flower1336.png,flower,4
flower742.png,data/train_set/flower/flower742.png,flower,4
flower1632.png,data/train_set/flower/flower1632.png,flower,4
flower997.png,data/train_set/flower/flower997.png,flower,4
flower429.png,data/train_set/flower/flower429.png,flower,4
flower757.png,data/train_set/flower/flower757.png,flower,4
flower607.png,data/train_set/flower/flower607.png,flower,4
flower1435.png,data/train_set/flower/flower1435.png,flower,4
flower722.png,data/train_set/flower/flower722.png,flower,4
flower992.png,data/train_set/flower/flower992.png,flower,4
flower932.png,data/train_set/flower/flower932.png,flower,4
flower242.png,data/train_set/flower/flower242.png,flower,4
flower45.png,data/train_set/flower/flower45.png,flower,4
flower267.png,data/train_set/flower/flower267.png,flower,4
flower296.png,data/train_set/flower/flower296.png,flower,4
flower1129.png,data/train_set/flower/flower1129.png,flower,4
flower1314.png,data/train_set/flower/flower1314.png,flower,4
flower1705.png,data/train_set/flower/flower1705.png,flower,4
flower2206.png,data/train_set/flower/flower2206.png,flower,4
flower90.png,data/train_set/flower/flower90.png,flower,4
flower481.png,data/train_set/flower/flower481.png,flower,4
flower1383.png,data/train_set/flower/flower1383.png,flower,4
flower228.png,data/train_set/flower/flower228.png,flower,4
flower1332.png,data/train_set/flower/flower1332.png,flower,4
flower894.png,data/train_set/flower/flower894.png,flower,4
flower1434.png,data/train_set/flower/flower1434.png,flower,4
flower1920.png,data/train_set/flower/flower1920.png,flower,4
flower1509.png,data/train_set/flower/flower1509.png,flower,4
flower1958.png,data/train_set/flower/flower1958.png,flower,4
flower1428.png,data/train_set/flower/flower1428.png,flower,4
flower762.png,data/train_set/flower/flower762.png,flower,4
flower850.png,data/train_set/flower/flower850.png,flower,4
flower890.png,data/train_set/flower/flower890.png,flower,4
flower2023.png,data/train_set/flower/flower2023.png,flower,4
flower740.png,data/train_set/flower/flower740.png,flower,4
flower468.png,data/train_set/flower/flower468.png,flower,4
flower476.png,data/train_set/flower/flower476.png,flower,4
flower1630.png,data/train_set/flower/flower1630.png,flower,4
flower1480.png,data/train_set/flower/flower1480.png,flower,4
flower1458.png,data/train_set/flower/flower1458.png,flower,4
flower1781.png,data/train_set/flower/flower1781.png,flower,4
flower1690.png,data/train_set/flower/flower1690.png,flower,4
flower960.png,data/train_set/flower/flower960.png,flower,4
flower827.png,data/train_set/flower/flower827.png,flower,4
flower881.png,data/train_set/flower/flower881.png,flower,4
flower395.png,data/train_set/flower/flower395.png,flower,4
flower2172.png,data/train_set/flower/flower2172.png,flower,4
flower1715.png,data/train_set/flower/flower1715.png,flower,4
flower1861.png,data/train_set/flower/flower1861.png,flower,4
flower482.png,data/train_set/flower/flower482.png,flower,4
flower1864.png,data/train_set/flower/flower1864.png,flower,4
flower1775.png,data/train_set/flower/flower1775.png,flower,4
flower314.png,data/train_set/flower/flower314.png,flower,4
flower610.png,data/train_set/flower/flower610.png,flower,4
flower192.png,data/train_set/flower/flower192.png,flower,4
flower753.png,data/train_set/flower/flower753.png,flower,4
flower2107.png,data/train_set/flower/flower2107.png,flower,4
flower1483.png,data/train_set/flower/flower1483.png,flower,4
flower911.png,data/train_set/flower/flower911.png,flower,4
flower441.png,data/train_set/flower/flower441.png,flower,4
flower1029.png,data/train_set/flower/flower1029.png,flower,4
flower2347.png,data/train_set/flower/flower2347.png,flower,4
flower2320.png,data/train_set/flower/flower2320.png,flower,4
flower1272.png,data/train_set/flower/flower1272.png,flower,4
flower897.png,data/train_set/flower/flower897.png,flower,4
flower1109.png,data/train_set/flower/flower1109.png,flower,4
flower1262.png,data/train_set/flower/flower1262.png,flower,4
flower2388.png,data/train_set/flower/flower2388.png,flower,4
flower1544.png,data/train_set/flower/flower1544.png,flower,4
flower2137.png,data/train_set/flower/flower2137.png,flower,4
flower553.png,data/train_set/flower/flower553.png,flower,4
flower1159.png,data/train_set/flower/flower1159.png,flower,4
flower1874.png,data/train_set/flower/flower1874.png,flower,4
flower159.png,data/train_set/flower/flower159.png,flower,4
flower2143.png,data/train_set/flower/flower2143.png,flower,4
flower572.png,data/train_set/flower/flower572.png,flower,4
flower1082.png,data/train_set/flower/flower1082.png,flower,4
flower2258.png,data/train_set/flower/flower2258.png,flower,4
flower948.png,data/train_set/flower/flower948.png,flower,4
flower323.png,data/train_set/flower/flower323.png,flower,4
flower1789.png,data/train_set/flower/flower1789.png,flower,4
flower1158.png,data/train_set/flower/flower1158.png,flower,4
flower1407.png,data/train_set/flower/flower1407.png,flower,4
flower1515.png,data/train_set/flower/flower1515.png,flower,4
flower2194.png,data/train_set/flower/flower2194.png,flower,4
flower340.png,data/train_set/flower/flower340.png,flower,4
flower1806.png,data/train_set/flower/flower1806.png,flower,4
flower1041.png,data/train_set/flower/flower1041.png,flower,4
flower1238.png,data/train_set/flower/flower1238.png,flower,4
flower149.png,data/train_set/flower/flower149.png,flower,4
flower1390.png,data/train_set/flower/flower1390.png,flower,4
flower1019.png,data/train_set/flower/flower1019.png,flower,4
flower1362.png,data/train_set/flower/flower1362.png,flower,4
flower1545.png,data/train_set/flower/flower1545.png,flower,4
flower1811.png,data/train_set/flower/flower1811.png,flower,4
flower1833.png,data/train_set/flower/flower1833.png,flower,4
flower559.png,data/train_set/flower/flower559.png,flower,4
flower318.png,data/train_set/flower/flower318.png,flower,4
flower1229.png,data/train_set/flower/flower1229.png,flower,4
flower675.png,data/train_set/flower/flower675.png,flower,4
flower1074.png,data/train_set/flower/flower1074.png,flower,4
flower1005.png,data/train_set/flower/flower1005.png,flower,4
flower2056.png,data/train_set/flower/flower2056.png,flower,4
flower786.png,data/train_set/flower/flower786.png,flower,4
flower2065.png,data/train_set/flower/flower2065.png,flower,4
flower1061.png,data/train_set/flower/flower1061.png,flower,4
flower422.png,data/train_set/flower/flower422.png,flower,4
flower2000.png,data/train_set/flower/flower2000.png,flower,4
flower54.png,data/train_set/flower/flower54.png,flower,4
flower59.png,data/train_set/flower/flower59.png,flower,4
flower2287.png,data/train_set/flower/flower2287.png,flower,4
flower2154.png,data/train_set/flower/flower2154.png,flower,4
flower419.png,data/train_set/flower/flower419.png,flower,4
flower1492.png,data/train_set/flower/flower1492.png,flower,4
flower463.png,data/train_set/flower/flower463.png,flower,4
flower845.png,data/train_set/flower/flower845.png,flower,4
flower299.png,data/train_set/flower/flower299.png,flower,4
flower141.png,data/train_set/flower/flower141.png,flower,4
flower1392.png,data/train_set/flower/flower1392.png,flower,4
flower1266.png,data/train_set/flower/flower1266.png,flower,4
flower368.png,data/train_set/flower/flower368.png,flower,4
flower848.png,data/train_set/flower/flower848.png,flower,4
flower174.png,data/train_set/flower/flower174.png,flower,4
flower220.png,data/train_set/flower/flower220.png,flower,4
flower1975.png,data/train_set/flower/flower1975.png,flower,4
flower354.png,data/train_set/flower/flower354.png,flower,4
flower30.png,data/train_set/flower/flower30.png,flower,4
flower2361.png,data/train_set/flower/flower2361.png,flower,4
flower574.png,data/train_set/flower/flower574.png,flower,4
flower1348.png,data/train_set/flower/flower1348.png,flower,4
flower562.png,data/train_set/flower/flower562.png,flower,4
flower1599.png,data/train_set/flower/flower1599.png,flower,4
flower93.png,data/train_set/flower/flower93.png,flower,4
flower450.png,data/train_set/flower/flower450.png,flower,4
flower2083.png,data/train_set/flower/flower2083.png,flower,4
flower1349.png,data/train_set/flower/flower1349.png,flower,4
flower29.png,data/train_set/flower/flower29.png,flower,4
flower1031.png,data/train_set/flower/flower1031.png,flower,4
flower2264.png,data/train_set/flower/flower2264.png,flower,4
flower1404.png,data/train_set/flower/flower1404.png,flower,4
flower1221.png,data/train_set/flower/flower1221.png,flower,4
flower655.png,data/train_set/flower/flower655.png,flower,4
flower2152.png,data/train_set/flower/flower2152.png,flower,4
flower1730.png,data/train_set/flower/flower1730.png,flower,4
flower103.png,data/train_set/flower/flower103.png,flower,4
flower2087.png,data/train_set/flower/flower2087.png,flower,4
flower879.png,data/train_set/flower/flower879.png,flower,4
flower587.png,data/train_set/flower/flower587.png,flower,4
flower2145.png,data/train_set/flower/flower2145.png,flower,4
flower2210.png,data/train_set/flower/flower2210.png,flower,4
flower945.png,data/train_set/flower/flower945.png,flower,4
flower1042.png,data/train_set/flower/flower1042.png,flower,4
flower537.png,data/train_set/flower/flower537.png,flower,4
flower67.png,data/train_set/flower/flower67.png,flower,4
flower2344.png,data/train_set/flower/flower2344.png,flower,4
flower1147.png,data/train_set/flower/flower1147.png,flower,4
flower2097.png,data/train_set/flower/flower2097.png,flower,4
flower1878.png,data/train_set/flower/flower1878.png,flower,4
flower1946.png,data/train_set/flower/flower1946.png,flower,4
flower1353.png,data/train_set/flower/flower1353.png,flower,4
flower1035.png,data/train_set/flower/flower1035.png,flower,4
flower1471.png,data/train_set/flower/flower1471.png,flower,4
flower127.png,data/train_set/flower/flower127.png,flower,4
flower638.png,data/train_set/flower/flower638.png,flower,4
flower974.png,data/train_set/flower/flower974.png,flower,4
flower880.png,data/train_set/flower/flower880.png,flower,4
flower1491.png,data/train_set/flower/flower1491.png,flower,4
flower188.png,data/train_set/flower/flower188.png,flower,4
flower2025.png,data/train_set/flower/flower2025.png,flower,4
flower259.png,data/train_set/flower/flower259.png,flower,4
flower1724.png,data/train_set/flower/flower1724.png,flower,4
flower198.png,data/train_set/flower/flower198.png,flower,4
flower2117.png,data/train_set/flower/flower2117.png,flower,4
flower1684.png,data/train_set/flower/flower1684.png,flower,4
flower261.png,data/train_set/flower/flower261.png,flower,4
flower1260.png,data/train_set/flower/flower1260.png,flower,4
flower1347.png,data/train_set/flower/flower1347.png,flower,4
flower925.png,data/train_set/flower/flower925.png,flower,4
flower142.png,data/train_set/flower/flower142.png,flower,4
flower1602.png,data/train_set/flower/flower1602.png,flower,4
flower2307.png,data/train_set/flower/flower2307.png,flower,4
flower1242.png,data/train_set/flower/flower1242.png,flower,4
flower736.png,data/train_set/flower/flower736.png,flower,4
flower1034.png,data/train_set/flower/flower1034.png,flower,4
flower1037.png,data/train_set/flower/flower1037.png,flower,4
flower805.png,data/train_set/flower/flower805.png,flower,4
flower791.png,data/train_set/flower/flower791.png,flower,4
flower236.png,data/train_set/flower/flower236.png,flower,4
flower2091.png,data/train_set/flower/flower2091.png,flower,4
flower2121.png,data/train_set/flower/flower2121.png,flower,4
flower1433.png,data/train_set/flower/flower1433.png,flower,4
flower1378.png,data/train_set/flower/flower1378.png,flower,4
flower2173.png,data/train_set/flower/flower2173.png,flower,4
flower2353.png,data/train_set/flower/flower2353.png,flower,4
flower451.png,data/train_set/flower/flower451.png,flower,4
flower2398.png,data/train_set/flower/flower2398.png,flower,4
flower438.png,data/train_set/flower/flower438.png,flower,4
flower2162.png,data/train_set/flower/flower2162.png,flower,4
flower276.png,data/train_set/flower/flower276.png,flower,4
flower321.png,data/train_set/flower/flower321.png,flower,4
flower326.png,data/train_set/flower/flower326.png,flower,4
flower2007.png,data/train_set/flower/flower2007.png,flower,4
flower1154.png,data/train_set/flower/flower1154.png,flower,4
flower2362.png,data/train_set/flower/flower2362.png,flower,4
flower2161.png,data/train_set/flower/flower2161.png,flower,4
flower2393.png,data/train_set/flower/flower2393.png,flower,4
flower914.png,data/train_set/flower/flower914.png,flower,4
flower979.png,data/train_set/flower/flower979.png,flower,4
flower2236.png,data/train_set/flower/flower2236.png,flower,4
flower479.png,data/train_set/flower/flower479.png,flower,4
flower1523.png,data/train_set/flower/flower1523.png,flower,4
flower1533.png,data/train_set/flower/flower1533.png,flower,4
flower2134.png,data/train_set/flower/flower2134.png,flower,4
flower417.png,data/train_set/flower/flower417.png,flower,4
flower2232.png,data/train_set/flower/flower2232.png,flower,4
flower1298.png,data/train_set/flower/flower1298.png,flower,4
flower933.png,data/train_set/flower/flower933.png,flower,4
flower1955.png,data/train_set/flower/flower1955.png,flower,4
flower1554.png,data/train_set/flower/flower1554.png,flower,4
flower1342.png,data/train_set/flower/flower1342.png,flower,4
flower401.png,data/train_set/flower/flower401.png,flower,4
flower32.png,data/train_set/flower/flower32.png,flower,4
flower1543.png,data/train_set/flower/flower1543.png,flower,4
flower245.png,data/train_set/flower/flower245.png,flower,4
flower1155.png,data/train_set/flower/flower1155.png,flower,4
flower80.png,data/train_set/flower/flower80.png,flower,4
flower810.png,data/train_set/flower/flower810.png,flower,4
flower287.png,data/train_set/flower/flower287.png,flower,4
flower2241.png,data/train_set/flower/flower2241.png,flower,4
flower231.png,data/train_set/flower/flower231.png,flower,4
flower1052.png,data/train_set/flower/flower1052.png,flower,4
flower308.png,data/train_set/flower/flower308.png,flower,4
flower2303.png,data/train_set/flower/flower2303.png,flower,4
flower1081.png,data/train_set/flower/flower1081.png,flower,4
flower747.png,data/train_set/flower/flower747.png,flower,4
flower324.png,data/train_set/flower/flower324.png,flower,4
flower969.png,data/train_set/flower/flower969.png,flower,4
flower792.png,data/train_set/flower/flower792.png,flower,4
flower1812.png,data/train_set/flower/flower1812.png,flower,4
flower1890.png,data/train_set/flower/flower1890.png,flower,4
flower2041.png,data/train_set/flower/flower2041.png,flower,4
flower304.png,data/train_set/flower/flower304.png,flower,4
flower497.png,data/train_set/flower/flower497.png,flower,4
flower1048.png,data/train_set/flower/flower1048.png,flower,4
flower2273.png,data/train_set/flower/flower2273.png,flower,4
flower1335.png,data/train_set/flower/flower1335.png,flower,4
flower1531.png,data/train_set/flower/flower1531.png,flower,4
flower719.png,data/train_set/flower/flower719.png,flower,4
flower1385.png,data/train_set/flower/flower1385.png,flower,4
flower1396.png,data/train_set/flower/flower1396.png,flower,4
flower250.png,data/train_set/flower/flower250.png,flower,4
flower2127.png,data/train_set/flower/flower2127.png,flower,4
flower870.png,data/train_set/flower/flower870.png,flower,4
flower1026.png,data/train_set/flower/flower1026.png,flower,4
flower301.png,data/train_set/flower/flower301.png,flower,4
flower1143.png,data/train_set/flower/flower1143.png,flower,4
flower2038.png,data/train_set/flower/flower2038.png,flower,4
flower92.png,data/train_set/flower/flower92.png,flower,4
flower55.png,data/train_set/flower/flower55.png,flower,4
flower1880.png,data/train_set/flower/flower1880.png,flower,4
flower1844.png,data/train_set/flower/flower1844.png,flower,4
flower671.png,data/train_set/flower/flower671.png,flower,4
flower954.png,data/train_set/flower/flower954.png,flower,4
flower1459.png,data/train_set/flower/flower1459.png,flower,4
flower1246.png,data/train_set/flower/flower1246.png,flower,4
flower34.png,data/train_set/flower/flower34.png,flower,4
flower1727.png,data/train_set/flower/flower1727.png,flower,4
flower2390.png,data/train_set/flower/flower2390.png,flower,4
flower1761.png,data/train_set/flower/flower1761.png,flower,4
flower1308.png,data/train_set/flower/flower1308.png,flower,4
flower260.png,data/train_set/flower/flower260.png,flower,4
flower1163.png,data/train_set/flower/flower1163.png,flower,4
flower1484.png,data/train_set/flower/flower1484.png,flower,4
flower1660.png,data/train_set/flower/flower1660.png,flower,4
flower608.png,data/train_set/flower/flower608.png,flower,4
flower1688.png,data/train_set/flower/flower1688.png,flower,4
flower454.png,data/train_set/flower/flower454.png,flower,4
flower1039.png,data/train_set/flower/flower1039.png,flower,4
flower538.png,data/train_set/flower/flower538.png,flower,4
flower1600.png,data/train_set/flower/flower1600.png,flower,4
flower1300.png,data/train_set/flower/flower1300.png,flower,4
flower2051.png,data/train_set/flower/flower2051.png,flower,4
flower1719.png,data/train_set/flower/flower1719.png,flower,4
flower1064.png,data/train_set/flower/flower1064.png,flower,4
flower177.png,data/train_set/flower/flower177.png,flower,4
flower872.png,data/train_set/flower/flower872.png,flower,4
flower712.png,data/train_set/flower/flower712.png,flower,4
flower1873.png,data/train_set/flower/flower1873.png,flower,4
flower949.png,data/train_set/flower/flower949.png,flower,4
flower650.png,data/train_set/flower/flower650.png,flower,4
flower1503.png,data/train_set/flower/flower1503.png,flower,4
flower1676.png,data/train_set/flower/flower1676.png,flower,4
flower484.png,data/train_set/flower/flower484.png,flower,4
flower1166.png,data/train_set/flower/flower1166.png,flower,4
flower524.png,data/train_set/flower/flower524.png,flower,4
flower1824.png,data/train_set/flower/flower1824.png,flower,4
flower1536.png,data/train_set/flower/flower1536.png,flower,4
flower1979.png,data/train_set/flower/flower1979.png,flower,4
flower1295.png,data/train_set/flower/flower1295.png,flower,4
flower2116.png,data/train_set/flower/flower2116.png,flower,4
flower1971.png,data/train_set/flower/flower1971.png,flower,4
flower1139.png,data/train_set/flower/flower1139.png,flower,4
flower2048.png,data/train_set/flower/flower2048.png,flower,4
flower1994.png,data/train_set/flower/flower1994.png,flower,4
flower1579.png,data/train_set/flower/flower1579.png,flower,4
flower1415.png,data/train_set/flower/flower1415.png,flower,4
flower1009.png,data/train_set/flower/flower1009.png,flower,4
flower1721.png,data/train_set/flower/flower1721.png,flower,4
flower2125.png,data/train_set/flower/flower2125.png,flower,4
flower1877.png,data/train_set/flower/flower1877.png,flower,4
flower1580.png,data/train_set/flower/flower1580.png,flower,4
flower187.png,data/train_set/flower/flower187.png,flower,4
flower1465.png,data/train_set/flower/flower1465.png,flower,4
flower400.png,data/train_set/flower/flower400.png,flower,4
flower556.png,data/train_set/flower/flower556.png,flower,4
flower1386.png,data/train_set/flower/flower1386.png,flower,4
flower53.png,data/train_set/flower/flower53.png,flower,4
flower133.png,data/train_set/flower/flower133.png,flower,4
flower1952.png,data/train_set/flower/flower1952.png,flower,4
flower785.png,data/train_set/flower/flower785.png,flower,4
flower775.png,data/train_set/flower/flower775.png,flower,4
flower1628.png,data/train_set/flower/flower1628.png,flower,4
flower959.png,data/train_set/flower/flower959.png,flower,4
flower527.png,data/train_set/flower/flower527.png,flower,4
flower1517.png,data/train_set/flower/flower1517.png,flower,4
flower1981.png,data/train_set/flower/flower1981.png,flower,4
flower1008.png,data/train_set/flower/flower1008.png,flower,4
flower1826.png,data/train_set/flower/flower1826.png,flower,4
flower1936.png,data/train_set/flower/flower1936.png,flower,4
flower546.png,data/train_set/flower/flower546.png,flower,4
flower391.png,data/train_set/flower/flower391.png,flower,4
flower731.png,data/train_set/flower/flower731.png,flower,4
flower916.png,data/train_set/flower/flower916.png,flower,4
flower811.png,data/train_set/flower/flower811.png,flower,4
flower1161.png,data/train_set/flower/flower1161.png,flower,4
flower1626.png,data/train_set/flower/flower1626.png,flower,4
flower2043.png,data/train_set/flower/flower2043.png,flower,4
flower2277.png,data/train_set/flower/flower2277.png,flower,4
flower1363.png,data/train_set/flower/flower1363.png,flower,4
flower235.png,data/train_set/flower/flower235.png,flower,4
flower185.png,data/train_set/flower/flower185.png,flower,4
flower2311.png,data/train_set/flower/flower2311.png,flower,4
flower1271.png,data/train_set/flower/flower1271.png,flower,4
flower1661.png,data/train_set/flower/flower1661.png,flower,4
flower1643.png,data/train_set/flower/flower1643.png,flower,4
flower2298.png,data/train_set/flower/flower2298.png,flower,4
flower1319.png,data/train_set/flower/flower1319.png,flower,4
flower1954.png,data/train_set/flower/flower1954.png,flower,4
